wavelength,flam,flam_err
2.3618255943088244,4.642760166513413e-19,2.904840812301425e-21
2.3776618336247735,4.627591858404953e-19,2.730904149699368e-21
2.393414090989868,5.081877234789061e-19,2.6098819421513476e-21
2.4090831771476373,5.305217930499483e-19,2.7929477307553717e-21
2.424669907587476,5.309650704243638e-19,2.720061772056332e-21
2.440175106189601,4.887083680049655e-19,2.8089229902559743e-21
2.4555996023595235,4.761397066958937e-19,2.6325024256963653e-21
2.4709442221113496,4.591434319786379e-19,2.547257855877455e-21
2.486209790708977,4.815663136574459e-19,2.6055566863481838e-21
2.5013971341241676,5.148035936150755e-19,3.466756468096989e-21
2.516507081173047,5.336066177411326e-19,2.9589742362345172e-21
2.531540458075221,5.439812313196009e-19,2.940791692540202e-21
2.5464980833867195,5.409850320574572e-19,2.9783769130019058e-21
2.5613807684551246,5.128856979463186e-19,2.8309315136032742e-21
2.5761893322806313,4.782637075124931e-19,3.1579269785057837e-21
2.5909245817972733,4.544807001204396e-19,2.516089401616205e-21
2.605587311120172,4.210957902042763e-19,2.4473252525323946e-21
2.620178317445634,3.9156417641918403e-19,2.3520206921586455e-21
2.6346983917414297,3.8273290946605756e-19,2.6511892863937856e-21
2.6491483068702983,3.861826429635654e-19,2.740052576555172e-21
2.6635288417743457,4.2146184773817175e-19,2.3731636841254646e-21
2.6778407601384133,4.784598695879042e-19,2.5743527265151146e-21
2.692084811500891,5.919426379876009e-19,2.9335660225696044e-21
2.706261757186175,6.776898936749153e-19,3.0179005854454344e-21
2.720372326731739,5.813117131922288e-19,2.8545607728142563e-21
2.7344172585628828,5.411242578960335e-19,2.7164115561894744e-21
2.7483972733774023,5.120023960833292e-19,2.6025468378974964e-21
2.7623130835698935,5.005608894009063e-19,2.6255724023341786e-21
2.776165397875365,5.273219090886509e-19,3.0924345998998294e-21
2.7899549075083767,5.084453923596402e-19,2.8926069688374182e-21
2.8036823072687267,4.45131307237086e-19,2.472656505848265e-21
2.8173482691477876,4.016153396761703e-19,2.401609431883437e-21
2.8309534680467427,3.804174328315752e-19,2.2971460534372466e-21
2.8444985596594656,3.6973613776691736e-19,2.6781213349361642e-21
2.857984199619716,4.096259752232637e-19,2.4327226276208585e-21
2.8714110300030704,4.458361428076797e-19,2.5601099289413586e-21
2.884779682502595,4.644468848207353e-19,2.4977953829313953e-21
2.8980907874150468,4.411306911324125e-19,2.426418651203747e-21
2.9113449509381595,4.3347828421475884e-19,3.010501377619713e-21
2.9245427952322856,4.423432252976348e-19,2.5503603523273377e-21
2.937684909613585,4.364341508179487e-19,2.4115703029699918e-21
2.9507718889903054,4.3354768102424894e-19,2.4349438659270992e-21
2.9638043174638766,4.448156262975184e-19,2.3916557997212054e-21
2.976782759608181,3.958528203953593e-19,2.5701303143168956e-21
2.9897077936784013,3.610603743580028e-19,2.3028046243535862e-21
3.0025799722725592,3.552992476084864e-19,2.231862767474214e-21
3.0153998390590435,3.5094338993461153e-19,2.1599062961539986e-21
3.028167947226228,3.4286284329136926e-19,2.47760560641717e-21
3.0408848243463096,3.259994087040383e-19,2.0829223841071634e-21
3.0535509907971004,3.1846511262116483e-19,2.044526287983086e-21
3.0661669769030473,3.262526613551031e-19,2.159649506517652e-21
3.0787332897164847,3.3289802261964635e-19,2.07469568001016e-21
