wavelength,flam,flam_err
2.9815942857143085,4.99324937015219e-19,4.807015127179192e-20
2.9822285714285943,5.313390007491706e-19,4.7158583972522233e-20
2.98286285714288,4.587729965031636e-19,4.2813024123783666e-20
2.983497142857166,3.4668247543375555e-19,8.342695771291188e-20
2.9841314285714517,3.9354761108929976e-19,5.192563225299195e-20
2.9847657142857376,3.6652615643710537e-19,2.9544277915847226e-20
2.9854000000000234,4.0723218649382638e-19,4.585517712659738e-20
2.986034285714309,4.111114425716733e-19,8.716752627251703e-20
2.986668571428595,3.3970129069059323e-19,5.55056102957463e-20
2.987302857142881,4.415591739128637e-19,7.852449536181486e-20
2.9879371428571666,3.968232819817795e-19,7.122814141197024e-20
2.9885714285714524,3.671540131783014e-19,6.55791331341837e-20
2.9892057142857382,4.544482649314574e-19,5.3684680535986624e-20
2.989840000000024,3.5402576276035766e-19,2.5713747772041168e-20
2.99047428571431,4.1030698479401546e-19,3.866687348818694e-20
2.9911085714285957,3.728831539294206e-19,4.362372167596373e-20
2.9917428571428815,4.234091357218335e-19,3.902912914773937e-20
2.9923771428571673,3.70649193522358e-19,5.031960416736215e-20
2.993011428571453,4.190070827083517e-19,3.862162907660339e-20
2.993645714285739,3.940197232954872e-19,8.445608578049109e-20
2.9942800000000247,3.539520480381124e-19,4.0516008220576376e-20
2.9949142857143105,4.2212626751231366e-19,4.2863961160002885e-20
2.9955485714285963,3.557880292642185e-19,3.918224612798122e-20
2.996182857142882,3.834297240761866e-19,4.5335413444863284e-20
2.996817142857168,4.2518390827978106e-19,1.2068645753470993e-19
2.9974514285714537,4.072926476316159e-19,4.329097381790256e-20
2.9980857142857396,3.909258073613794e-19,4.3644240410141665e-20
2.9987200000000254,3.5801340081843714e-19,4.053465330005677e-20
2.999354285714311,3.9061658100100095e-19,3.991804976485181e-20
2.999988571428597,4.0875025276021686e-19,4.030237377597835e-20
3.000622857142883,3.271737280644932e-19,4.104581105400945e-20
3.0012571428571686,3.4842175722383354e-19,3.8442340952228016e-20
